basis_key,work_type_code,work_type_name_ru,family_code,label_ru,hint_ru,uom_code,required,sort_order,status
perimeter_m,WT-FACADE-FC-RIVET-10,"Фасад FC на заклёпке ⌀4,8×10",facade,"Периметр фасада, м","Периметр по контуру фасада (м): углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 10+10+6+6.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-FACADE-FC-RIVET-12,"Фасад FC на заклёпке ⌀4,8×12",facade,"Периметр фасада, м","Периметр по контуру фасада (м): углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 10+10+6+6.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-FACADE-FC-RIVET-8,"Фасад FC на заклёпке ⌀4,8×8",facade,"Периметр фасада, м","Периметр по контуру фасада (м): углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 10+10+6+6.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-FACADE-FCB,Фасад навесной: фиброцементные плиты,facade,"Периметр фасада, м","Периметр по контуру фасада (м): углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 10+10+6+6.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-FACADE-HPL,Фасад навесной: HPL панели,facade,"Периметр фасада, м","Периметр по контуру фасада (м): углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 10+10+6+6.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-FACADE-HPL-INSTALL,Фасад: монтаж HPL-панелей,facade,"Периметр фасада, м","Периметр по контуру фасада (м): углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 10+10+6+6.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-FACADE-HPL-LSTK,Фасад HPL (LSTK-набор),facade,"Периметр фасада, м","Периметр по контуру фасада (м): углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 10+10+6+6.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-FACADE-PORC,Фасад навесной: керамогранит,facade,"Периметр фасада, м","Периметр по контуру фасада (м): углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 10+10+6+6.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-FACADE-PORCELAIN-VENT,Фасад: керамогранит (вент),facade,"Периметр фасада, м","Периметр по контуру фасада (м): углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 10+10+6+6.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-FACADE-STONE,Фасад навесной: камень,facade,"Периметр фасада, м","Периметр по контуру фасада (м): углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 10+10+6+6.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-FACADE-WET,Фасад “мокрый” (СФТК),facade,"Периметр фасада, м","Периметр по контуру фасада (м): углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 10+10+6+6.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-FACADE-WET-SYSTEM,Фасад: «мокрый» (ETICS),facade,"Периметр фасада, м","Периметр по контуру фасада (м): углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 10+10+6+6.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-FLOOR-LAMINATE,Ламинат/плинтус,floor,"Периметр фасада/контур, м","Длина по контуру фасада: углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 3+4+3.",м,true,3,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-GKL-WALL,ГКЛ стены/перегородки,gkl,"Периметр фасада/контур, м","Длина по контуру фасада: углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 3+4+3.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-GKL-WALL-PRO,ГКЛ стены/перегородки (PRO),gkl,"Периметр фасада/контур, м","Длина по контуру фасада: углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 3+4+3.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-MASONRY-BRICK,Кладка кирпича,masonry,"Периметр фасада/контур, м","Длина по контуру фасада: углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 3+4+3.",м,true,4,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-MASONRY-BRICK-CLINKER,Кладка облицовочная: кирпич клинкер,masonry,"Периметр фасада/контур, м","Длина по контуру фасада: углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 3+4+3.",м,true,4,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-PLASTER,Штукатурка стен,finish,"Периметр фасада/контур, м","Длина по контуру фасада: углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 3+4+3.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-PLASTER-INT,Штукатурка внутренних стен,finish,"Периметр фасада/контур, м","Длина по контуру фасада: углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 3+4+3.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-PLASTER-WALL-PRO,Штукатурка стен по маякам (PRO),finish,"Периметр фасада/контур, м","Длина по контуру фасада: углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 3+4+3.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-PLINTH,Плинтуса (монтаж),floor,"Периметр фасада/контур, м","Длина по контуру фасада: углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 3+4+3.",м,true,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-ROOF-FRAME-SHINGLE,Обрешётка/каркас под ГЧ,roof,"Периметр фасада/контур, м","Длина по контуру фасада: углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 3+4+3.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-ROOF-FRAME-SLATE,Обрешётка/каркас под шифер,roof,"Периметр фасада/контур, м","Длина по контуру фасада: углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 3+4+3.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
perimeter_m,WT-ROOF-METAL,Кровля: металл (общ.),roof,"Периметр фасада/контур, м","Длина по контуру фасада: углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 3+4+3.",м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
pipe_length_m,WT-FACADE-ACP,Фасад навесной: алюкобонд/ACP,facade,"Периметр проёмов, м",Суммарный периметр всех проёмов (для откосов/примыканий): 2×(Ш+В) по каждому и сложить.,м,false,1004,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
pipe_length_m,WT-FACADE-CASSETTE-INSTALL,Фасад: металлокассеты (вент),facade,"Периметр проёмов, м",Суммарный периметр всех проёмов (для откосов/примыканий): 2×(Ш+В) по каждому и сложить.,м,false,1004,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
pipe_length_m,WT-FACADE-CLINKER-VF,Фасад навесной: клинкерная плитка,facade,"Периметр проёмов, м",Суммарный периметр всех проёмов (для откосов/примыканий): 2×(Ш+В) по каждому и сложить.,м,false,1004,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
pipe_length_m,WT-FACADE-FC-H,Фасад FC на заклёпке (общ.),facade,"Периметр проёмов, м",Суммарный периметр всех проёмов (для откосов/примыканий): 2×(Ш+В) по каждому и сложить.,м,false,1004,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
pipe_length_m,WT-FACADE-FC-H-10,Фиброцементный фасад (H-профиль) 10 мм,facade,"Периметр проёмов, м",Суммарный периметр всех проёмов (для откосов/примыканий): 2×(Ш+В) по каждому и сложить.,м,false,1004,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
pipe_length_m,WT-FACADE-FC-H-12,Фиброцементный фасад (H-профиль) 12 мм,facade,"Периметр проёмов, м",Суммарный периметр всех проёмов (для откосов/примыканий): 2×(Ш+В) по каждому и сложить.,м,false,1004,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
pipe_length_m,WT-FACADE-FC-H-8,Фиброцементный фасад (H-профиль) 8 мм,facade,"Периметр проёмов, м",Суммарный периметр всех проёмов (для откосов/примыканий): 2×(Ш+В) по каждому и сложить.,м,false,1004,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
pipe_length_m,WT-FACADE-FC-RIVET,Фасад FC на заклёпке (серия),facade,"Периметр проёмов, м",Суммарный периметр всех проёмов (для откосов/примыканий): 2×(Ш+В) по каждому и сложить.,м,false,1004,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
pipe_length_m,WT-FACADE-FC-RIVET-10,"Фасад FC на заклёпке ⌀4,8×10",facade,"Периметр проёмов, м",Суммарный периметр всех проёмов (для откосов/примыканий): 2×(Ш+В) по каждому и сложить.,м,false,1004,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
pipe_length_m,WT-FACADE-FC-RIVET-12,"Фасад FC на заклёпке ⌀4,8×12",facade,"Периметр проёмов, м",Суммарный периметр всех проёмов (для откосов/примыканий): 2×(Ш+В) по каждому и сложить.,м,false,1004,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
pipe_length_m,WT-FACADE-FC-RIVET-8,"Фасад FC на заклёпке ⌀4,8×8",facade,"Периметр проёмов, м",Суммарный периметр всех проёмов (для откосов/примыканий): 2×(Ш+В) по каждому и сложить.,м,false,1004,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
pipe_length_m,WT-FACADE-FCB,Фасад навесной: фиброцементные плиты,facade,"Периметр проёмов, м",Суммарный периметр всех проёмов (для откосов/примыканий): 2×(Ш+В) по каждому и сложить.,м,false,1004,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
pipe_length_m,WT-FACADE-HPL,Фасад навесной: HPL панели,facade,"Периметр проёмов, м",Суммарный периметр всех проёмов (для откосов/примыканий): 2×(Ш+В) по каждому и сложить.,м,false,1004,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
pipe_length_m,WT-FACADE-HPL-INSTALL,Фасад: монтаж HPL-панелей,facade,"Периметр проёмов, м",Суммарный периметр всех проёмов (для откосов/примыканий): 2×(Ш+В) по каждому и сложить.,м,false,1004,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
pipe_length_m,WT-FACADE-HPL-LSTK,Фасад HPL (LSTK-набор),facade,"Периметр проёмов, м",Суммарный периметр всех проёмов (для откосов/примыканий): 2×(Ш+В) по каждому и сложить.,м,false,1004,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
pipe_length_m,WT-FACADE-PORC,Фасад навесной: керамогранит,facade,"Периметр проёмов, м",Суммарный периметр всех проёмов (для откосов/примыканий): 2×(Ш+В) по каждому и сложить.,м,false,1004,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
pipe_length_m,WT-FACADE-PORCELAIN-VENT,Фасад: керамогранит (вент),facade,"Периметр проёмов, м",Суммарный периметр всех проёмов (для откосов/примыканий): 2×(Ш+В) по каждому и сложить.,м,false,1004,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
pipe_length_m,WT-FACADE-STONE,Фасад навесной: камень,facade,"Периметр проёмов, м",Суммарный периметр всех проёмов (для откосов/примыканий): 2×(Ш+В) по каждому и сложить.,м,false,1004,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
pipe_length_m,WT-FACADE-WET,Фасад “мокрый” (СФТК),facade,"Периметр проёмов, м",Суммарный периметр всех проёмов (для откосов/примыканий): 2×(Ш+В) по каждому и сложить.,м,false,1004,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
pipe_length_m,WT-FACADE-WET-SYSTEM,Фасад: «мокрый» (ETICS),facade,"Периметр проёмов, м",Суммарный периметр всех проёмов (для откосов/примыканий): 2×(Ш+В) по каждому и сложить.,м,false,1004,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
pipe_length_m,WT-FLR-HEAT-WATER,Тёплый пол водяной,floor,"Длина трубы, м",Суммарная длина трубы/контуров. Можно вводить по участкам или формулой.,м,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
points,com_mep_electrica,Электрика офисная,elec,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,1,OK
points,com_plumbing,Сантехника (офис/ТЦ),plumb,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,1,OK
points,ind_steel,Металлоконструкции,metal,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,3,OK
points,WT-BATH,Санузел / Ванная (комплект),plumb,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,4,OK
points,WT-BLOCK,Кладка блоков,masonry,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,6,OK
points,WT-CEIL-STRETCH,Потолок натяжной,ceil,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,3,OK
points,WT-MASONRY-BRICK,Кладка кирпича,masonry,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,5,OK
points,WT-MASONRY-BRICK-CLINKER,Кладка облицовочная: кирпич клинкер,masonry,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,5,OK
points,WT-PLMB-SHOWER,Сантехника: душ/смеситель (точка),plumb,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,1,OK
points,WT-PLMB-SINK,Сантехника: раковина,plumb,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,1,OK
points,WT-PLMB-TOILET,Сантехника: унитаз,plumb,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,1,OK
points,WT-PLMB-WM,Сантехника: стиральная/посудомоечная машина,plumb,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,1,OK
points,WT-STEEL-DRILL,Сверление отверстий,metal,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,2,OK
points,WT-STEEL-GATE-OVERHEAD,Металлоконструкции: ворота подъемные (секционные),metal,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,3,OK
points,WT-STEEL-GATE-SLIDE,Металлоконструкции: ворота откатные,metal,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,3,OK
points,WT-STEEL-GATE-SWING,Металлоконструкции: ворота распашные,metal,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,3,OK
points,WT-STEEL-STAIR,Металлоконструкции: лестница (металл),metal,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,3,OK
points,WT-STEEL-TRUSS-HEAVY,Металлоконструкции: ферма (усиленная),metal,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,3,OK
points,WT-STEEL-TRUSS-LIGHT,Металлоконструкции: ферма (облегчённая),metal,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,3,OK
points_cw,com_plumbing,Сантехника (офис/ТЦ),plumb,"Холодная вода (точки), шт",Количество сантехнических точек этого типа. Если нет — 0.,шт,true,2,OK
points_hw,com_plumbing,Сантехника (офис/ТЦ),plumb,"Горячая вода (точки), шт",Количество сантехнических точек этого типа. Если нет — 0.,шт,true,3,OK
points_light,com_mep_electrica,Электрика офисная,elec,"Свет (точки), шт",Количество точек света,шт,true,2,OK
points_light,res_electrica,Электрика (жилые),elec,"Свет (точки), шт",Количество точек света,шт,true,3,OK
points_light,WT-ELEC-LIGHT,Электрика: светильники,elec,"Свет (точки), шт",Количество точек света,шт,true,2,OK
points_low,com_mep_electrica,Электрика офисная,elec,"Слаботочные точки, шт",Введите количество по проекту/плану. Если нет — оставьте пустым или 0.,шт,true,3,OK
points_outlet,res_electrica,Электрика (жилые),elec,"Розетки, шт",Количество розеток,шт,true,4,OK
points_outlet,WT-ELEC-OUTLET,Электрика: розетки,elec,"Розетки, шт",Количество розеток,шт,true,2,OK
points_panel,com_mep_electrica,Электрика офисная,elec,"Щиты/панели, шт",Введите количество по проекту/плану. Если нет — оставьте пустым или 0.,шт,true,4,OK
points_shower,sanitary,Сантехника (универсальная),plumb,"Душ/смеситель, шт",Количество душевых/смесителей,шт,true,3,OK
points_sink,sanitary,Сантехника (универсальная),plumb,"Раковина, шт",Количество раковин,шт,true,4,OK
points_socket,com_mep_electrica,Электрика офисная,elec,"Розетки, шт",Введите количество по проекту/плану. Если нет — оставьте пустым или 0.,шт,true,5,OK
points_sw,com_plumbing,Сантехника (офис/ТЦ),plumb,"Канализация (точки), шт",Количество сантехнических точек этого типа. Если нет — 0.,шт,true,4,OK
points_switch,res_electrica,Электрика (жилые),elec,"Выключатели, шт",Количество выключателей,шт,true,5,OK
points_switch,WT-ELEC-SWITCH,Электрика: выключатели,elec,"Выключатели, шт",Количество выключателей,шт,true,2,OK
points_wc,sanitary,Сантехника (универсальная),plumb,"Унитаз, шт",Количество унитазов,шт,true,5,OK
points_wm,sanitary,Сантехника (универсальная),plumb,"Стиралка/ПММ, шт",Количество стиралок/ПММ,шт,true,6,OK
pump_m3,ind_concrete,Бетонные работы,concrete,"Подача насосом, м³",Сколько м³ подаём насосом (часть или весь объём).,м³,true,6,OK
pump_m3,WT-CONC,Бетонные работы,concrete,"Подача насосом, м³",Сколько м³ подаём насосом (часть или весь объём).,м³,true,6,OK
rebar_kg,ind_concrete,Бетонные работы,concrete,"Арматура, кг",Масса арматуры по проекту (кг).,кг,true,7,OK
rebar_kg,WT-CONC,Бетонные работы,concrete,"Арматура, кг",Масса арматуры по проекту (кг).,кг,true,7,OK
subbase_m3,ind_concrete,Бетонные работы,concrete,"Подушка (песок+щебень), м³",Объём подушки песок+щебень. Обычно S×hподушки.,м³,true,8,OK
subconcrete_m3,WT-CONC,Бетонные работы,concrete,"Подбетонка, м³","Подбетонка (подготовка) в м³, если есть.",м³,true,8,OK
volume_m3,ind_concrete,Бетонные работы,concrete,"Объём бетона, м³ (авто)",Объём бетона в м³. Обычно: длина×ширина×высота или по участкам: 0.3×12×0.2 + 0.4×5×0.3.,м³,true,9,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
volume_m3,WT-CONC,Бетонные работы,concrete,"Объём бетона, м³ (авто)",Объём бетона в м³. Обычно: длина×ширина×высота или по участкам: 0.3×12×0.2 + 0.4×5×0.3.,м³,true,9,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
volume_m3,WT-CONC-FLOOR,Бетонирование пола,concrete,"Объём бетона, м³ (авто)",Авто: площадь × толщина. Можно поправить вручную.,м³,true,3,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
volume_m3,WT-CONCRETE-BEAM,Монолитная балка,concrete,"Объём бетона, м³ (авто)",Объём бетона в м³. Обычно: длина×ширина×высота или по участкам: 0.3×12×0.2 + 0.4×5×0.3.,м³,true,3,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
volume_m3,WT-CONCRETE-COLUMN,Монолитная колонна,concrete,"Объём бетона, м³ (авто)",Объём бетона в м³. Обычно: длина×ширина×высота или по участкам: 0.3×12×0.2 + 0.4×5×0.3.,м³,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
volume_m3,WT-CONCRETE-FLOOR,Бетонирование пола,floor,"Объём грунта под фундамент (траншеи/котлован), м³","Сколько всего грунта нужно вынуть под фундамент, в м³.
Если объём не знаете:
Пример: дом 10×10 м, траншея шириной 0.6 м, глубина 1.0 м.
Периметр 10×4 = 40 м.
Объём грунта = 40 × 0.6 × 1.0 = 24 м³ → вводим 24.",м³,true,3,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
volume_m3,WT-CONCRETE-FOOTING,Монолитная тумба/башмак,concrete,"Объём бетона, м³ (авто)",Объём бетона в м³. Обычно: длина×ширина×высота или по участкам: 0.3×12×0.2 + 0.4×5×0.3.,м³,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
volume_m3,WT-CONCRETE-MONO,Бетонирование / монолит,concrete,"Объём бетона, м³ (авто)",Объём бетона в м³. Обычно: длина×ширина×высота или по участкам: 0.3×12×0.2 + 0.4×5×0.3.,м³,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
volume_m3,WT-CONCRETE-PILE,Бетон: сваи/столбы (армирование),concrete,"Объём бетона, м³ (авто)",Объём бетона в м³. Обычно: длина×ширина×высота или по участкам: 0.3×12×0.2 + 0.4×5×0.3.,м³,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
volume_m3,WT-CONCRETE-SLAB,Монолитная плита,concrete,"Объём бетона, м³ (авто)",Авто: площадь × толщина. Можно поправить вручную.,м³,true,3,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
volume_m3,WT-CONCRETE-SLAB-PRO,"Фундамент плита (бетон, PRO)",concrete,"Объём бетона, м³ (авто)",Объём бетона в м³. Обычно: длина×ширина×высота или по участкам: 0.3×12×0.2 + 0.4×5×0.3.,м³,false,1001,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
volume_m3,WT-CONCRETE-STRIP,Ленточный фундамент,concrete,"Объём бетона, м³ (авто)",Авто: контур × ширина × высота. Можно поправить вручную.,м³,true,4,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
volume_m3,WT-CONCRETE-STRIP-PRO,"Фундамент ленточный (бетон, PRO)",concrete,"Объём бетона, м³ (авто)",Авто: контур × ширина × высота. Можно поправить вручную.,м³,true,4,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
volume_m3,WT-EARTHWORK-PRO,Земляные работы под фундамент (PRO),concrete,"Объём грунта под фундамент (траншеи/котлован), м³","Сколько всего грунта нужно вынуть под фундамент, в м³.
Если объём не знаете:
Пример: дом 10×10 м, траншея шириной 0.6 м, глубина 1.0 м.
Периметр 10×4 = 40 м.
Объём грунта = 40 × 0.6 × 1.0 = 24 м³ → вводим 24.",м³,true,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
volume_m3,WT-FND-MKD,Фундамент многоэтажного дома (ленточный/монолитный),concrete,"Объём бетона, м³ (авто)",Объём бетона в м³. Обычно: длина×ширина×высота или по участкам: 0.3×12×0.2 + 0.4×5×0.3.,м³,true,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
volume_m3,WT-SCREED,Стяжка пола,floor,"Объём грунта под фундамент (траншеи/котлован), м³","Сколько всего грунта нужно вынуть под фундамент, в м³.
Если объём не знаете:
Пример: дом 10×10 м, траншея шириной 0.6 м, глубина 1.0 м.
Периметр 10×4 = 40 м.
Объём грунта = 40 × 0.6 × 1.0 = 24 м³ → вводим 24.",м³,true,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
volume_m3,WT-WASTE,Вывоз мусора/утилизация,waste,"Объём грунта под фундамент (траншеи/котлован), м³","Сколько всего грунта нужно вынуть под фундамент, в м³.
Если объём не знаете:
Пример: дом 10×10 м, траншея шириной 0.6 м, глубина 1.0 м.
Периметр 10×4 = 40 м.
Объём грунта = 40 × 0.6 × 1.0 = 24 м³ → вводим 24.",м³,true,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW
waterproof_m2,WT-CONC,Бетонные работы,concrete,"Гидроизоляция, м²",Площадь гидроизоляции (м²).,м²,true,10,OK
weight_ton,ind_steel,Металлоконструкции,metal,"Масса, т",Масса по ведомости/проекту (тонны). Если нет — можно оценить.,т,true,4,OK